,index,Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback,correct
3048,3238,1,2,1,3,0.303,0.207,7,1,0
3049,3239,1,1,1,2,0.6,0.206,7,1,1
3050,3240,1,2,2,2,0.464,0.379,7,1,1
3051,3241,1,2,1,2,0.744,0.273,7,1,0
3052,3242,1,2,2,2,0.807,0.191,7,1,1
3053,3243,1,1,1,3,0.277,0.164,7,1,1
3054,3244,1,1,2,1,0.587,0.167,7,1,0
3055,3245,1,1,1,2,0.484,0.182,7,1,1
3056,3246,1,2,2,2,0.498,0.198,7,1,1
3057,3247,1,2,1,2,0.368,0.219,7,1,0
3058,3248,1,2,2,2,0.494,0.163,7,1,1
3059,3249,1,2,2,2,0.707,0.567,7,1,1
3060,3250,1,2,2,2,0.459,0.163,7,1,1
3061,3251,1,2,1,2,0.949,0.206,7,1,0
3062,3252,1,2,2,2,0.581,0.192,7,1,1
3063,3253,1,1,1,3,0.329,0.222,7,1,1
3064,3254,1,1,1,2,0.403,0.231,7,1,1
3065,3255,1,1,1,2,0.285,0.226,7,1,1
3066,3256,1,2,2,1,0.587,0.195,7,1,1
3067,3257,1,1,1,2,0.495,0.567,7,1,1
3068,3258,1,1,1,3,0.464,0.242,7,1,1
3069,3260,1,2,1,2,0.701,0.34,7,1,0
3070,3261,1,1,1,3,0.268,0.187,7,1,1
3071,3262,1,1,2,1,0.58,0.385,7,1,0
3072,3263,1,2,2,1,0.982,0.574,7,1,1
3073,3264,1,2,2,2,0.55,0.218,7,1,1
3074,3265,1,1,1,3,0.333,0.172,7,1,1
3075,3266,1,1,1,3,0.411,0.449,7,1,1
3076,3267,1,1,1,3,0.352,1.182,7,1,1
3077,3268,1,1,1,2,0.438,0.306,7,1,1
3078,3269,1,2,2,1,0.506,0.363,7,1,1
3079,3270,1,1,1,2,0.481,0.183,7,1,1
3080,3271,1,2,2,1,0.581,0.484,7,1,1
3081,3272,1,2,2,2,0.558,0.379,7,1,1
3082,3273,1,2,2,1,1.048,0.417,7,1,1
3083,3274,1,2,1,1,0.602,0.28,7,1,0
3084,3275,1,2,2,2,0.634,0.179,7,1,1
3085,3276,1,2,2,2,0.676,0.491,7,1,1
3086,3277,1,1,1,3,0.515,0.351,7,1,1
3087,3278,1,1,1,3,0.332,0.258,7,1,1
3088,3279,1,1,1,2,0.458,0.199,7,1,1
3089,3280,1,2,2,2,0.345,0.18,7,1,1
3090,3281,1,1,1,4,0.255,0.199,7,1,1
3091,3282,1,1,1,2,0.624,0.639,7,1,1
3092,3283,1,2,2,2,0.474,0.551,7,1,1
3093,3284,1,2,2,2,0.693,0.535,7,1,1
3094,3285,1,2,1,1,0.718,0.211,7,1,0
3095,3286,1,2,1,1,0.828,0.621,7,1,0
3096,3287,1,1,1,2,0.638,0.206,7,1,1
3097,3288,1,2,1,2,1.137,0.285,7,1,0
3098,3289,1,2,2,2,0.502,0.171,7,1,1
3099,3290,1,2,1,1,0.879,0.467,7,1,0
3100,3291,1,2,2,1,1.8,0.553,7,1,1
3101,3292,1,2,2,1,1.95,0.23,7,1,1
3102,3293,1,1,2,1,1.643,0.187,7,1,0
3103,3294,1,1,1,1,0.608,0.163,7,1,1
3104,3295,1,2,2,2,0.643,0.273,7,1,1
3105,3296,1,1,1,2,0.609,0.37,7,1,1
3106,3297,1,1,1,3,0.411,0.192,7,1,1
3107,3298,1,2,1,2,0.501,0.211,7,1,0
3108,3299,1,2,2,2,0.441,0.218,7,1,1
3109,3301,1,1,2,2,0.6,0.261,7,1,0
3110,3302,1,1,1,1,0.813,0.198,7,1,1
3111,3303,1,1,1,3,0.262,0.196,7,1,1
3112,3304,1,1,1,2,1.014,0.206,7,1,1
3113,3305,1,1,1,1,0.603,0.204,7,1,1
3114,3306,1,1,2,1,1.02,0.215,7,1,0
3115,3307,1,1,1,3,0.36,0.194,7,1,1
3116,3308,1,2,1,1,1.714,0.174,7,1,0
3117,3309,1,2,2,1,0.602,0.242,7,1,1
3118,3310,1,1,1,2,0.741,0.187,7,1,1
3119,3311,1,1,1,2,0.4,0.182,7,1,1
3120,3312,1,2,2,1,0.935,0.394,7,1,1
3121,3313,1,1,1,4,0.264,0.389,7,1,1
3122,3314,1,1,1,3,0.566,0.205,7,1,1
3123,3315,1,1,1,3,0.276,0.207,7,1,1
3124,3316,1,1,1,2,1.034,0.211,7,1,1
3125,3318,1,1,2,1,1.394,0.203,7,1,0
3126,3319,1,1,1,2,0.954,0.215,7,1,1
3127,3320,1,2,2,2,0.473,0.155,7,1,1
3128,3321,1,1,1,2,0.754,0.244,7,1,1
3129,3322,1,2,1,1,1.599,0.168,7,1,0
3130,3323,1,2,2,2,0.669,0.183,7,1,1
3131,3324,1,1,2,1,1.525,0.241,7,1,0
3132,3325,1,1,1,3,0.37,0.262,7,1,1
3133,3326,1,1,1,2,0.38,0.187,7,1,1
3134,3327,1,2,2,2,0.399,0.156,7,1,1
3135,3328,1,2,2,2,0.464,0.206,7,1,1
3136,3329,1,1,1,2,0.99,0.207,7,1,1
3137,3330,1,1,1,2,0.828,0.222,7,1,1
3138,3331,1,2,2,2,0.474,0.457,7,1,1
3139,3332,1,2,2,2,0.679,0.609,7,1,1
3140,3333,1,1,1,2,0.503,0.276,7,1,1
3141,3334,1,1,1,3,0.517,0.207,7,1,1
3142,3335,1,2,2,3,0.499,0.375,7,1,1
3143,3336,1,1,2,1,0.912,0.198,7,1,0
3144,3337,1,2,2,2,0.406,0.191,7,1,1
3145,3338,1,1,1,3,0.361,0.351,7,1,1
3146,3339,1,2,1,1,0.69,0.546,7,1,0
3147,3340,1,1,1,2,0.758,1.402,7,1,1
3148,3341,1,2,2,2,0.722,0.176,7,1,1
3149,3342,1,1,1,2,1.449,0.924,7,1,1
3150,3343,1,2,2,2,0.456,0.172,7,1,1
3151,3344,1,1,1,3,0.364,0.332,7,1,1
3152,3345,1,2,2,2,0.748,0.199,7,1,1
3153,3346,1,2,2,3,0.771,0.227,7,1,1
3154,3347,1,2,1,1,0.895,0.203,7,1,0
3155,3348,1,1,1,2,0.332,0.394,7,1,1
3156,3349,1,2,1,1,1.209,0.226,7,1,0
